domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000038,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,vale me na siga,no symptoms for at least
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000039,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,cava na,days prior stop isolating if you
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000040,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,veivakatikitikitaki ke sa,have completed days
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000041,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,vakacavari na na siga ka,isolation and you have had
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000042,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,sega ni laurai e dua na,no symptoms for at least
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000043,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,ivakatakilakila ni covid- e cava na,days prior
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000044,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,na ni siga ni tiko vakatikitiki veivakatikitikitaki ke sa,severe covid- is a medical emergency
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000045,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,vakacavari na na siga ka,self-isolate for self-isolate means:
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000046,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,sega ni laurai e dua na,full days. stay home and do not go if you experience any of the following symptoms: designated covid- health
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000047,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,ivakatakilakila ni covid- e,"you need to self-isolate to work, school, or public facilities in suva-nausori"
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000048,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,na ni siga ni tiko vakatikitiki,from the day the first person areas and do not use public • difficulty breathing
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000049,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,vakatikitikitaki e vale me na ibalebale ni vakatikitikitaki,in your household started transport or taxis. • persistent pain or pressure in the chest suva
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000050,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,na siga. e vale: na covid- e okati me tauvimate bibi vakavuniwai,symptoms and for the next • severe headache for a few days • cwm hospital
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000051,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,"e dodonu mo vakatikitikitaki mo tiko ga e vale, kakua ni lako","full days. • new confusion, inability to wake or stay awake • femat hospital, vodafone arena"
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000052,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,"iko me na siga ke dua na icakacaka, vuli, se na vanua kevaka o vakila e dua na ivakatakilakila qo: na valenibula e qarava ga vakatabakidua na","• pale, grey, or blue-coloured skin, lips or nail beds"
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000053,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,lewenivuvale e sa vakila na era sota kina vakalewelevu na covid- e suva-nausori,"if they do not have symptoms, nausori"
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000054,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,"tauvimate. lewenivanua, kakua ni vodo se • taqa na icegu",self-isolate from the day of seek immediate medical treatment • nausori health centre
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000055,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,vakayagataka na tolili era vodo • mosi kaukauwa ni sarisari suva,their test and for the next • wainibokasi hospital
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000056,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,• mosi kaukauwa ni ulu me vica na siga • valenibula levu e suva,full days.
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000057,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,kevaka e sega ni laurai e kina na lewenivanua kei na taxi.,hands face space
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000058,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,"• veilecayaki na vakasama, dredre me vakayadrati • valenibula veivuke femat - vodafone arena",call if you require transport assistance to a health facility
medical,a2-home-isolation-poster,medical|a2-home-isolation-poster|000059,A2-Home-Isolation-Poster_ENGLISH.txt||A2-Home-Isolation-Poster_iTAUKEI.txt,fj,en,fj->en,dua na ivakatakilakila ni,a print.indd a print.indd // :: pm// :: pm
medical,dementia-and-support,medical|dementia-and-support|000002,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,information about,na itukutuku me baleta na
medical,dementia-and-support,medical|dementia-and-support|000003,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,dementia and support,mate na dementia kei na
medical,dementia-and-support,medical|dementia-and-support|000004,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,this information sheet is for anyone who is worried about dementia or,veitokoni e vakarautaki
medical,dementia-and-support,medical|dementia-and-support|000005,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,wants to know more about dementia. help is only a phone call away.,fiji
medical,dementia-and-support,medical|dementia-and-support|000006,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,go to www.alzheimers.org.nz or ring for more information,ni sa bula vinaka
medical,dementia-and-support,medical|dementia-and-support|000007,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,and support.,na itukutuku oqo e baleti ira era leqataka na mate na dementia se
medical,dementia-and-support,medical|dementia-and-support|000008,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,what is dementia?,gadreva mera kila tale eso na itukutuku me baleta na dementia.
medical,dementia-and-support,medical|dementia-and-support|000009,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,dementia is a term used to describe symptoms (the experience of a physical,"e sega ni yawa na veivuke, e rawa ni qiritaki ga na kena naba."
medical,dementia-and-support,medical|dementia-and-support|000010,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,or mental problem) caused by changes in how our brains work. alzheimers,raica na www.alzheimers.org.nz se qirita na
medical,dementia-and-support,medical|dementia-and-support|000011,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,disease is the most common type of dementia.,me baleta na ikuri ni itukutuku kei na veitokoni.
medical,dementia-and-support,medical|dementia-and-support|000012,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,"anyone can get dementia. as people get older, the chance of getting dementia",na cava na dementia?
medical,dementia-and-support,medical|dementia-and-support|000013,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,increases.,dementia na vosa e vakayagataki me vakamacalataka na ivakatakilakila (na
medical,dementia-and-support,medical|dementia-and-support|000014,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,"the most common symptoms are changes in memory, thinking, behaviour,",veileqa ni yago kei na vakasama) ena veisau e yaco ena ivakarau ni cakacaka
medical,dementia-and-support,medical|dementia-and-support|000015,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,"personality, and emotions. these symptoms get worse as brain changes increase.",ni mona. na mate na alzheimers e dua na mataqali dementia kilai levu.
medical,dementia-and-support,medical|dementia-and-support|000016,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,"dementia is different for everyone – what is experienced, and how fast the",e rawa ni dua ga e tauvi dementia. ena rawarawa sara ni veitauvi ni sa qase na
medical,dementia-and-support,medical|dementia-and-support|000017,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,changes occur.,tamata.
medical,dementia-and-support,medical|dementia-and-support|000018,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,early symptoms,"na kena ivakaraitaki e dau yaco vakalevu na veiveisau ena ka e nanumi,"
medical,dementia-and-support,medical|dementia-and-support|000019,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,the early signs and symptoms of dementia can be hard to notice. many,"ivakarau ni vakasama, itovo, ivakarau kei na ivakarau ni yalo. e rawa ni ca sara"
medical,dementia-and-support,medical|dementia-and-support|000020,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,illnesses can cause dementia-like symptoms. some of these illnesses are,na veisau oqori ena gauna e sa levu kina na veisau ena mona.
medical,dementia-and-support,medical|dementia-and-support|000021,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,treatable. that is why you should see your doctor or health care provider if,e duidui na mataqali dementia e veitauvi vei ira na tamata yadua - na veika
medical,dementia-and-support,medical|dementia-and-support|000022,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,you are worried.,"era vakila, kei na ivakarau ni totolo ni veisau."
medical,dementia-and-support,medical|dementia-and-support|000023,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,finding out if you have dementia means you can get help earlier. you can get,veika e vakilai taumada
medical,dementia-and-support,medical|dementia-and-support|000024,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,"support, information, medication, and time to plan.",e dau dredre me kilai na ivakatakilakila taumada ni dementia. e levu na
medical,dementia-and-support,medical|dementia-and-support|000025,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,information about dementia and support,mate e rawa ni vakavuna eso na ivakatakilakila ni mate e via tautauvata kei
medical,dementia-and-support,medical|dementia-and-support|000026,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,----------------------- page -----------------------,na dementia. e levu vei ira na mate oqori era rawa ni qaravi. e bibi gona mo
medical,dementia-and-support,medical|dementia-and-support|000027,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,memory lapses versus memory loss,raica vakatotolo na nomu vuniwai se vakailesilesi ni tabana ni bula kevaka ko
medical,dementia-and-support,medical|dementia-and-support|000028,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,it is important to understand what is dementia and what is not dementia. we,lomaleqataka.
medical,dementia-and-support,medical|dementia-and-support|000029,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,all forget things as we get older. this does not mean we are getting dementia.,information about dementia and support
medical,dementia-and-support,medical|dementia-and-support|000030,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,examples of warning signs of dementia can include:,----------------------- page -----------------------
medical,dementia-and-support,medical|dementia-and-support|000031,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,• recent memory loss that causes problems in daily life,na nomu kila totolo kevaka e tauvi iko na dementia e kena ibalebale ni o na
medical,dementia-and-support,medical|dementia-and-support|000032,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,• difficulty performing regular tasks such as cooking a meal or managing bills,"rawa ni vukei vakatotolo. e rawa ni soli vei iko na veivuke, na kena itukutuku,"
medical,dementia-and-support,medical|dementia-and-support|000033,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,• problems with language,wainimate kei na gauna mo vakavakarau kina.
medical,dementia-and-support,medical|dementia-and-support|000034,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,• decreased or poor judgment,guiguileca kei na sega ni nanumi na ka
medical,dementia-and-support,medical|dementia-and-support|000035,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,• changes in mood and behaviour such as being more easily upset in new,e sa bibi me kilai na cava na dementia kei na cava e sega ni dementia. eda
medical,dementia-and-support,medical|dementia-and-support|000036,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,situations,guiguileca taucoko ena gauna eda sa qase kina. e sega ni kena ibalebale nida
medical,dementia-and-support,medical|dementia-and-support|000037,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,forms of dementia,sa tauvi dementia.
medical,dementia-and-support,medical|dementia-and-support|000038,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,two of the most common forms of dementia are:,e so na ivakatakilakila ni dementia e oka kina na:
medical,dementia-and-support,medical|dementia-and-support|000039,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,• alzheimers disease,• e so na guiguileca e qai yaco walega e vakatubu leqa ena veisiga
medical,dementia-and-support,medical|dementia-and-support|000040,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,this is the most common form of dementia. around two-thirds of people,• dredre ni cakava e so na itavi me vaka na vakasaqa se saumi ni bili
medical,dementia-and-support,medical|dementia-and-support|000041,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,with dementia have alzheimers disease. changes seen in the brain include,• leqa ena vosa
medical,dementia-and-support,medical|dementia-and-support|000042,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,shrinkage and a build-up of abnormal proteins (plaques and tangles).,• lutusobu se sega ni vinaka na ivakarau ni vakatulewa
medical,dementia-and-support,medical|dementia-and-support|000043,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,• vascular dementia,• veisau ena ivakarau ni yalo kei na ivakarau me vaka na cudru
medical,dementia-and-support,medical|dementia-and-support|000044,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,this is the second most common form of dementia. it is caused by poor,vakarawarawa ena ituvaki vou
medical,dementia-and-support,medical|dementia-and-support|000045,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,blood supply to the brain. the symptoms can begin suddenly after a stroke,na veimataqali dementia
medical,dementia-and-support,medical|dementia-and-support|000046,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,or slowly as disease in the blood vessels worsens.,e rua na kena mataqali kilai levu na:
medical,dementia-and-support,medical|dementia-and-support|000047,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,family links with dementia,• mate na alzheimers
medical,dementia-and-support,medical|dementia-and-support|000048,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,some forms of dementia can have family links. about a third of people with,oqo na matatali dementia e dau yaco vakalevu. e rauta ni rua na ikatolu vei
medical,dementia-and-support,medical|dementia-and-support|000049,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,"alzheimers disease have or had a close relative (parent, brother, or sister) with",ira na tauvi dementia era alzheimers. kunei ni sa lailai sobu na mona oka
medical,dementia-and-support,medical|dementia-and-support|000050,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,dementia. the dementia is not always inherited and for many people there’s,kina na kena tubucake na protein vakatubu mate (plagues and tangles).
medical,dementia-and-support,medical|dementia-and-support|000051,Dementia-and-support-english.txt||Dementia-and-support-Fiji.txt,en,fj,en->fj,no family history.,• vascular dementia (leqa ni vakasama ena kena lailai na dra e drodro
