domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,fj_to_en,coast,"from around nasavusavu to village dakuniba. geraghty also names some islands around vanualevu :- kia, cikobia, naqelelevu, rabe, yanuca, taveuni (at vuna and lavena), qamea, and laucala.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,other,"locations are in lomaiviti (tokou, ovalau, wakaya), yasawa (mamanuca, waya), lau (lakeba, naidi, susui, avea, udu at kabara, vanuavatu, vatoa), around the south coast of kadavu (village muani and according to geraghty, from nabukelevu to galoa, and soso to vacalea), and off the south coast of vatulele island.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,appears,"in abundance only once a year. village tubou has the true balolo. nukunuku has the fish nuqa. waciwaci has the red land crab lairo in late november to december, and the salala fish in april. vakano has the unicorn fish ta, and a type of bill fish saku. saqalau has the shark qio damu. drano has",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,i balolo levu,"november-early december, when the major season may occur, according to the phase of the moon and the weather, and other factors unknown. rising of balolo usually occurs to days after the full moon, from midnight to am, on the falling tide, lasting into the early daylight hours. the rising is often preceded a day or two by the appearance",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,in the,"early morning, until about am, the annelids are sieved up in tins, fine-mesh nets, and cloth ,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,as,they spiral in thick streams to the surface from the sandy bottom. (i have observed them and swum,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,amongst,"them as a diver.) males are brownish and the females are green but otherwise they look similar. when exposed to the sun, they appear to dissolve, leaving only a few drops of water which",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,then,evaporate. the segment of the animal that rises is composed almost entirely of tiny transparent,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,eggs,"or sperm covered by an extremely thin, fragile coloured skin that itself becomes virtually invisible when burst open.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,balolo,"are eaten raw, living and writhing, or cooked in the earth oven, all with some joyous ceremony. they can be frozen, and they can be fried. there is a tradition of first presentation (isevu)",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,balolo,"the sea scum remnant of the balolo. syn. (kadavu) baya . idiom : e kua gona ni balolo, me na kua sara. “now or never”, if this opportunity is not grasped, the",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,chance,"will be lost. lit. if you do not take the balolo now you won ’t have any -- the occasion passes quickly. idiom: balolo sara. it won ’t happen quickly (it takes a long time for the balolo to re-appear). idiom: balolo ni vakanananu sorry, you have missed out on that.",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,balu-na,"n. cheek (part of the face). idiom: balu bilo the vulgar trick of some men, say, who try to force a mouthful of yaqona beverage",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,into,"the mouth of a young woman, as might be done if their peoples are tauvu dredre, kin-groups,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,closely,related in a very hard joking relationship with the people playing tricks on one another. the,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,waimaro,people of matuku island in lau are related this way with waimaro people of the eastern,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,highlands,"of viti levu. when the two peoples meet, great liberties are taken that can be humiliating and very frightening to youngsters. real injury is never done.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,balubalu,adj . chubby-faced.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,bameni,(eng.) n. bar-man (who serves drinks).,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,bameti,"(eng.) n. barmaid (who serves drinks). “banana-face” (youthful slang) adj . “freckle-face”, a taunt directed against white kids or part-fijians.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,bani,". (eng.) n. bun (as from a bakery). modernly, a fijian breakfast is a fried or boiled bani for which",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,there,are many local names. in urban areas on good friday a primitive fiji version of hot cross buns,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,is,"imperative, and replaces virtually all other breads. these are very simple, virtually tasteless buns,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,sold,"by the dozen, each one marked crudely with a red cross painted on with food-dye. it is a",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,necessary,"ritual, not at all a gastronomic occasion, rather like the concept of a birthday cake, which modern urban fij ians also insist on. the cross must be red colour.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,bani,. (eng.) n. band (musical). au sa laki sara bani. i am going to watch a band play . more fully the,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,term is matabani,band.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ba ni ika,"n. fish fence to catch fish, usually made of upright reeds fastened together with strip s of walai vine. some are erected seasonally to catch seasonal runs of fish such as the ki. ba kele permanent fish fence, usually made of stones. depth is usually four to six feet at high tide and virtually empty or very shallow at low tide. an inner collection area is known as the malevu and there may be as many as three of these. a stone fish fence is known as moka.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,banuve,"n. caterpillar, general term. banuve has been a name of a vunivalu chief on bau island.syn. (lau) nuve.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,baosi,"(or) bausi n. (slang, eng. “purse”) . purse. . a small gift, or action, usually to attract the affections of someone of opposite sex. in mild, good-humoured reproach, one might say kua ni bausi! don ’t try try flattery ! baovi, baovi-taka v. to cook a food (usually fish) wrapped in leaves, grilled on hot coals of the fire. syn. tavusala, tavusalutaka.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ibaovi,n. any leaves used to wrap a cooked food.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,baqe,(eng.) n. bank.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,bara,"(eng., slang) wheelbarrow(s), much used at suva public market with boys offering for a fee to carry shoppers’ produce to the buses and taxis.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,baraca,"(eng.) n. brother, used as a form of address, and title in some of the christian sects. male",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,members,of the american denomination assemblies of god may be referred to as brother. some,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,teachers,"at roman catholic schools are referred to as brother. outside the various denominations, in",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ordinary,"life, “brother” may be vulgarly abbreviated as “bro” in the style of lower class american speech.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,barasi,(eng.) brush. barasi ni bati toothbrush.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,baravi,n. sea-coast.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,bareki,"(eng.) n. barracks (military). ba-rewa! (slang) adj . pretty, handsome, often called out as affectionate greeting amongst young urban",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,people,"of opposite sex. a somewhat dated expression. syn. uro! (lit. fat, as opposed to lean meat.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,the crisp fat of pork is considered,"a delicacy.) antonym: balekade! (lit. “fallen fruit !”, a coconut or",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,other,"fruit, fallen from the tree before it is ripe), exclamation of rej ection, usually in response to ba rewa! implying that the other is a loose woman. bari, baria v. to gnaw, nibble at something hard, done by rats and bats as well as people. idiom : bari sui n., adj . of a person, lazy, dependent on others, begging, demanding. lit. gnawing at bones.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,bari-ni-savu,n. edge of a waterfall. syn. batinisavu.,parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,bari-ni-vatu,"n . cliff. basa, basa v. to level, fit together, correspond with as to position. au a basa na basi. i arrived at the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,same,time the bus arrived. na kau me rau veibasai. place the two pieces of wood in position together. basa (lau especially) to be just in time for something or someone.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,basa,"(eng.) n. bazaar, a common fijian way of raising money for community purposes (church, school), a",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,custom,"learned from europeans. usually it involves the sale of cakes, coconut oil, mats, and more recently, barbecue lamb chops and fried sausages. it is a social occasion.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,basaga,". adj . branched, divided. syn. besaga (or) basoga.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,basaga,". n. starfish, generic term.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,veibasai,"opposite. veibasai kei na i kelikeli ni basi. opposite the bus-stop. ba seisei n . taro leaf-stems (baba) stripped of skin, for food, a delicacy of fij i, best steamed lightly, often",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,served,"in coconut cream. symbolic gift, uncooked, brought by relatives to mothers of newborn babies. (sei split). syn. baba, dolodolo.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,basi,"(eng.) n . bus. waraka na basi. wait for the bus. vodo e na basi. get on the bus. calata na basi. miss the bus. na ikelekele ni basi the bus-stop. basiteni n. bus stand, often referring to a central bus stand in town. idiom: “tailevu no leqa, no basi, paidar”. this is a proud exclamation, vaunting the qualities of tailevu. a curious tri-lingual saying (english, fijian, hindi), lit. there ’s no problem in tailevu. if there is no bus we can walk. the notion is that tailevu is a relatively flat province. if there is no bus one can walk almost anywhere. idiom: qarauna o na sega ni “vodoka na basi ni lokia! an apocryphal, legendary rumour has it that ro lala exclaimed this to her husband ratu kamisese mara, lit. “be careful or you won ’t climb on the",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lokia,bus!” implication is that he should be more considerate of her or he would not succeed in,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,mounting her,"in sexual union. village lokia is a junction point where, after crossing the rewa river, rewa people can take a bus to suva, and ro lala of course, was a lady of rewa. basi, basia v. to spread open with fingers, e.g. of coconut-shell partly opened but not completely separated. idiom: vakabasibasi to sit or lie down suggestively exposing one’s private parts (with or without underwear). basika . v . to put through, as thread through a needle.",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,basika,. v. to make known. me basika vei iratou na itukutuku. let them know the message. (suddenness is implied.),parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,basika,". v. to appear, emerge, come into view. babasika more emphatic or abrupt an action, to burst into view. virtual syn. is lasika, though that is usually less sudden, more gentle or slow.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,basikeli,(eng.) n. bicycle. little used by fijians.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,basiteti,"(vulgar, eng.) n . bastard, said as an insult.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,basoga,"branched, having branches, divided. na babasogasoga the multiple branching. na basogo ni",parse_gatty_basic,,,Fijian-English_Dictionary.txt
