domain,subdomain,source_id,book,chapter,verse,source_lang,target_lang,direction,source_text,target_text
bible,genesis,bible|genesis|004|012,genesis,4,12,en,fj,en->fj,"when thou tillest the ground, it shall not henceforth yield unto thee her strength; a fugitive and a vagabond shalt thou be in the earth.","""ni o sa tea na qele, ena sega ni solia na nona taucoko vei iko. o na tamata dauvakacudrui rawarawa ka o na dau veilakoyaki tu ga e vuravura. """
bible,genesis,bible|genesis|004|013,genesis,4,13,en,fj,en->fj,"and cain said unto the lord, my punishment is greater than i can bear.","sa tukuna mai o keni vei jiova, ""na kequ i totogi sa rui levu sara ka sa rui bibi!"
bible,genesis,bible|genesis|004|014,genesis,4,14,en,fj,en->fj,"behold, thou hast driven me out this day from the face of the earth; and from thy face shall i be hid; and i shall be a fugitive and a vagabond in the earth; and it shall come to pass, that every one that findeth me shall slay me.","""sa dina sara, o ni sa vakasavi au ena siga oqo mai na matamuni; au na tamata sevaki ka dauveitosoyaki tu ga e vuravura, ena yaco na tamata kecega sa raici au ena via vakamatei au. """
bible,genesis,bible|genesis|004|015,genesis,4,15,en,fj,en->fj,"and the lord said unto him, therefore whosoever slayeth cain, vengeance shall be taken on him sevenfold. and the lord set a mark upon cain, lest any finding him should kill him.","sa tukuna vua o jiova, ""o koya sa vakamatei keni, ena vakasukai vua me vakavitu tale. "" o jiova sa vakatakilakilataki keni, de qai dua e kunei koya ka vakamatea."
bible,genesis,bible|genesis|004|016,genesis,4,16,en,fj,en->fj,"and cain went out from the presence of the lord, and dwelt in the land of nod, on the east of eden.","sa lako tani o keni mai na mata i jiova, ka la'ki tiko ena vanua o noti, ena ra kei iteni."
bible,genesis,bible|genesis|004|017,genesis,4,17,en,fj,en->fj,"and cain knew his wife; and she conceived, and bare enoch: and he builded a city, and called the name of the city, after the name of his son, enoch.","sa curu vei watina o keni, ka sa kunekune sara o watina, ka qai vakasucumi inoke. sa tara sara e dua na koro o keni ka vakayacana na koro o ya vei luvena ga” o inoke."
bible,genesis,bible|genesis|004|018,genesis,4,18,en,fj,en->fj,and unto enoch was born irad: and irad begat mehujael: and mehujael begat methusael: and methusael begat lamech.,"mai vei inoke, sa basika mai kina o irati, o meujaeli, o lemeki mai vei metuisela."
bible,genesis,bible|genesis|004|019,genesis,4,19,en,fj,en->fj,"and lamech took unto him two wives: the name of the one was adah, and the name of the other zillah.","o lemeki sa rua na watina, e dua o ada kei na kena i karua o sila."
bible,genesis,bible|genesis|004|020,genesis,4,20,en,fj,en->fj,"and adah bare jabal: he was the father of such as dwell in tents, and of such as have cattle.","o ada sa vakasucumi jabali, o koya oqo na tamadra na dau vakavale laca tuga ka ra dau susu manumanu talega."
bible,genesis,bible|genesis|004|021,genesis,4,21,en,fj,en->fj,and his brother's name was jubal: he was the father of all such as handle the harp and organ.,na tacina o jubali. o koya oqo na tamadra na dauvakatagi api kei na bitu uvuci.
bible,genesis,bible|genesis|004|022,genesis,4,22,en,fj,en->fj,"and zillah, she also bare tubalcain, an instructer of every artificer in brass and iron: and the sister of tubalcain was naamah.","vei sila sa sucu kina o tubale-keni na kena dau ni matai ni varasa kei na kaukamea. sa dua na gane i tubale-keni, na yacana o naema."
bible,genesis,bible|genesis|004|023,genesis,4,23,en,fj,en->fj,"and lamech said unto his wives, adah and zillah, hear my voice; ye wives of lamech, hearken unto my speech: for i have slain a man to my wounding, and a young man to my hurt.","sa tukuna o lemeki vei rau na watina, ""kemudrau o ada kei sila, drau rogoci au na wati lemeki, drau rogoca na domoqu! au sa vakamatea e dua na tamata ni a vakamavoataki au, io, e dua na cauravou ni a vakararawataki au."
bible,genesis,bible|genesis|004|024,genesis,4,24,en,fj,en->fj,"if cain shall be avenged sevenfold, truly lamech seventy and sevenfold.","kevaka sa saumi vei keni me vakavitu, vei lemeki me vakavitusagavulu na vitu. """
bible,genesis,bible|genesis|004|025,genesis,4,25,en,fj,en->fj,"and adam knew his wife again; and she bare a son, and called his name seth: for god, said she, hath appointed me another seed instead of abel, whom cain slew.","sa curumi watina tale o atama, ka sa vakasucuma vua e dua na gone e tagane, ka sa vakayacani koya me o seci, ""ni o jiova na kalou sa solia tale vei au e dua mei sosomi kei epeli, o koya sa vakamatea o keni. """
bible,genesis,bible|genesis|004|026,genesis,4,26,en,fj,en->fj,"and to seth, to him also there was born a son; and he called his name enos: then began men to call upon the name of the lord.","mai vei seci, sa vakasucumi vua e dua na gone ka tagane na yacana o inosi. oqo na vanua sa vakatekivu kina vei ira na tamata me ra kaciva kina na yaca i jiova."
bible,genesis,bible|genesis|005|001,genesis,5,1,en,fj,en->fj,"this is the book of the generations of adam. in the day that god created man, in the likeness of god made he him;","oqo nai vola i tukutuku ni kawa vaka-atama. na kalou, ena siga sa bulia kina na tamata, sa cakava me veiucui vata kei na kalou."
bible,genesis,bible|genesis|005|002,genesis,5,2,en,fj,en->fj,"male and female created he them; and blessed them, and called their name adam, in the day when they were created.",sa bulia na tagane kei na yalewa na kalou ka vosa vakalouvinakataki rau ka vakatokai rau me tamata mai na siga rau sa buli kina.
bible,genesis,bible|genesis|005|003,genesis,5,3,en,fj,en->fj,"and adam lived an hundred and thirty years, and begat a son in his own likeness, after his image; and called his name seth:","sa bula tiko o atama me dua na drau tolusagavulu na yabaki ka sa vakasucumi vua e dua na gone, e tagane sa vakataki koya ga, me rau veiucui, na yacana o seci."
bible,genesis,bible|genesis|005|004,genesis,5,4,en,fj,en->fj,and the days of adam after he had begotten seth were eight hundred years: and he begat sons and daughters:,"ni sa sucu oti o seci, sa bula tale tiko o atama me walu na drau na yabaki. sa qai sucu tale eso na luvena tagane kei na luvena yalewa."
bible,genesis,bible|genesis|005|005,genesis,5,5,en,fj,en->fj,and all the days that adam lived were nine hundred and thirty years: and he died.,"na veisiga kece nei atama, sa ciwa na drau tolusagavulu na yabaki, ka sa qai mate yani."
bible,genesis,bible|genesis|005|006,genesis,5,6,en,fj,en->fj,"and seth lived an hundred and five years, and begat enos:","sa yabaki dua na drau ka lima o seci, sa qai vakasucumi vua o inosi."
bible,genesis,bible|genesis|005|007,genesis,5,7,en,fj,en->fj,"and seth lived after he begat enos eight hundred and seven years, and begat sons and daughters:","ni oti na sucu nei inosi, sa bula tale tiko o seci me walu na drau ka vitu na yabaki. sa vakasucumi tale eso na luvena tagane kei na luvena yalewa."
bible,genesis,bible|genesis|005|008,genesis,5,8,en,fj,en->fj,and all the days of seth were nine hundred and twelve years: and he died.,"na veisiga taucoko nei seci sa ciwa na drau tinikarua na yabaki, ka sa qai mate yani."
bible,genesis,bible|genesis|005|009,genesis,5,9,en,fj,en->fj,"and enos lived ninety years, and begat cainan:",sa yabaki ciwasagavulu o inosi qai vakasucumi vua o keinana.
bible,genesis,bible|genesis|005|010,genesis,5,10,en,fj,en->fj,"and enos lived after he begat cainan eight hundred and fifteen years, and begat sons and daughters:","ni sa sucu oti o keinana, sa bula tiko o inosi me walu na drau tinikalima na yabaki, ka sa sucu talega eso na luvena tagane kei na luvena yalewa."
bible,genesis,bible|genesis|005|011,genesis,5,11,en,fj,en->fj,and all the days of enos were nine hundred and five years: and he died.,"sa mate o inosi, ni sa ciwa na drau kalima na yabaki ni nona bula."
bible,genesis,bible|genesis|005|012,genesis,5,12,en,fj,en->fj,"and cainan lived seventy years, and begat mahalaleel:","sa yabaki vitusagavulu o keinana, ni sa sucu o maelalieli."
bible,genesis,bible|genesis|005|013,genesis,5,13,en,fj,en->fj,"and cainan lived after he begat mahalaleel eight hundred and forty years, and begat sons and daughters:","sa vakasucumi vei keinana o maelalieli, sa yabaki walu na drau vasagavulu o keinana ka sa vakasucumi talega vua e so na luvena tagane kei na luvena yalewa."
bible,genesis,bible|genesis|005|014,genesis,5,14,en,fj,en->fj,and all the days of cainan were nine hundred and ten years: and he died.,na yabaki ni bula taucoko nei keinani sa ciwa na drau ka tini na yabaki ka sa qai mate yani.
bible,genesis,bible|genesis|005|015,genesis,5,15,en,fj,en->fj,"and mahalaleel lived sixty and five years, and begat jared:","sa yabaki onosagavulu ka lima tiko o maelalieli, sa qai vakasucumi vua o jareti."
bible,genesis,bible|genesis|005|016,genesis,5,16,en,fj,en->fj,"and mahalaleel lived after he begat jared eight hundred and thirty years, and begat sons and daughters:","ni sa sucu oti o jareti, sa bula tiko o maelalieli me walu na drau tolusagavulu na yabaki ka sa sucu tale eso na luvena tagane kei na luvena yalewa."
bible,genesis,bible|genesis|005|017,genesis,5,17,en,fj,en->fj,and all the days of mahalaleel were eight hundred ninety and five years: and he died.,"na yabaki ni bula nei maelalieli e walu nadrau ciwasagavulu ka lima na yabaki, ka sa qai mate yani."
bible,genesis,bible|genesis|005|018,genesis,5,18,en,fj,en->fj,"and jared lived an hundred sixty and two years, and he begat enoch:",sa bula o jareti me yabaki dua na drau onosagavulu ka rua sa qai sucu o inoke na luvena.
bible,genesis,bible|genesis|005|019,genesis,5,19,en,fj,en->fj,"and jared lived after he begat enoch eight hundred years, and begat sons and daughters:",ni sa sucu oti o inoke sa bula tale tiko o jareti me walu na drau na yabaki ka sa sucu tale eso na luvena tagane kei na luvena yalewa.
bible,genesis,bible|genesis|005|020,genesis,5,20,en,fj,en->fj,and all the days of jared were nine hundred sixty and two years: and he died.,na veisiga kece nei jareti sa ciwa na drau onosagavulu karua na yabaki ka sa qai mate yani.
bible,genesis,bible|genesis|005|021,genesis,5,21,en,fj,en->fj,"and enoch lived sixty and five years, and begat methuselah:","o inoke, sa yabaki onosagavulu ka lima ni sa vakasucumi vua o mecusela."
bible,genesis,bible|genesis|005|022,genesis,5,22,en,fj,en->fj,"and enoch walked with god after he begat methuselah three hundred years, and begat sons and daughters:","ni sa vakasucumi oti vua o mecusela, sa kune vua, ni rau sa daulako vata kei na kalou me tolu na drau na yabaki, ka sa vakasucumi talega vua na luvena tagane kei na luvena yalewa."
bible,genesis,bible|genesis|005|023,genesis,5,23,en,fj,en->fj,and all the days of enoch were three hundred sixty and five years:,na veisiga kece nei inoke sa tolu na drau onosagavulu ka lima na yabaki.
bible,genesis,bible|genesis|005|024,genesis,5,24,en,fj,en->fj,and enoch walked with god: and he was not; for god took him.,"sa daulako vata kei na kalou o inoke; ka sa yali eke, ni sa kauti koya na kalou."
bible,genesis,bible|genesis|005|025,genesis,5,25,en,fj,en->fj,"and methuselah lived an hundred eighty and seven years, and begat lamech:",sa yabaki dua na drau walusagavulu ka vitu o mecusela ni sa vakasucumi vua o lemeki.
bible,genesis,bible|genesis|005|026,genesis,5,26,en,fj,en->fj,"and methuselah lived after he begat lamech seven hundred eighty and two years, and begat sons and daughters:","ni sa sucu oti o lemeki, sa bula tale tiko o mecusela me vitu na drau walusagavulu ka rua na yabaki, ka sa sucu tale e so na luvena tagane kei na luvena yalewa."
bible,genesis,bible|genesis|005|027,genesis,5,27,en,fj,en->fj,and all the days of methuselah were nine hundred sixty and nine years: and he died.,"na veisiga kece ni bula nei mecusela sa ciwa na drau onosagavulu ka ciwa na yabaki, ka sa qai mate yani."
bible,genesis,bible|genesis|005|028,genesis,5,28,en,fj,en->fj,"and lamech lived an hundred eighty and two years, and begat a son:",o lemeki sa yabaki dua na drau walusagavulu karua ni sa vakasucumi vua e dua na luvena tagane.
bible,genesis,bible|genesis|005|029,genesis,5,29,en,fj,en->fj,"and he called his name noah, saying, this same shall comfort us concerning our work and toil of our hands, because of the ground which the lord hath cursed.","sa vakayacani koya me o noa, ni sa tukuni, ""o koya oqo ena vakacegui keda mai na noda oca kei na cakacaka ni ligada, ena vuku ni qele sa rukaka oti o jiova. """
bible,genesis,bible|genesis|005|030,genesis,5,30,en,fj,en->fj,"and lamech lived after he begat noah five hundred ninety and five years, and begat sons and daughters:","ni sa sucu oti o noa, sa bula tale tiko o lemeki me lima na drau ciwasagavulu ka lima na yabaki, ka sa sucu tale kina eso na luvena tagane kei na luvena yalewa."
bible,genesis,bible|genesis|005|031,genesis,5,31,en,fj,en->fj,and all the days of lamech were seven hundred seventy and seven years: and he died.,na veisiga kece nei lemeki sa vitu na drau vitusagavulu kavitu na yabaki ka sa qai mate yani.
bible,genesis,bible|genesis|005|032,genesis,5,32,en,fj,en->fj,"and noah was five hundred years old: and noah begat shem, ham, and japheth.","sa yabaki lima na drau o noa, ni ratou sa sucu o semi, o ame, kei jevica."
bible,genesis,bible|genesis|006|001,genesis,6,1,en,fj,en->fj,"and it came to pass, when men began to multiply on the face of the earth, and daughters were born unto them,","sa qai yaco ni ra sa lewe levu mai na tamata e dela i vuravura, sa levu talega na luvedra yalewa,"
bible,genesis,bible|genesis|006|002,genesis,6,2,en,fj,en->fj,that the sons of god saw the daughters of men that they were fair; and they took them wives of all which they chose.,"o ira na luve ni kalou, ni ra sa raici ira na luvedra yalewa na tamata, ni ra sa rui totoka; era sa tauri ira me watidra, o ira kecega era sa digitaka."
bible,genesis,bible|genesis|006|003,genesis,6,3,en,fj,en->fj,"and the lord said, my spirit shall not always strive with man, for that he also is flesh: yet his days shall be an hundred and twenty years.","sa qai tukuna o jiova, ""na yaloqu ena sega ni veicoqacoqa tikoga kei na tamata me sega ni mudu, baleta ni sa vakayago na tamata; na nona veisiga sa na dua na drau ruasagavulu ga na yabaki. """
