domain,direction,source_id,source_text,target_text,semantic_cosine,semantic_flag_low
bible,en->fj,bible|genesis|004|017,"and cain knew his wife; and she conceived, and bare enoch: and he builded a city, and called the name of the city, after the name of his son, enoch.","sa curu vei watina o keni, ka sa kunekune sara o watina, ka qai vakasucumi inoke. sa tara sara e dua na koro o keni ka vakayacana na koro o ya vei luvena ga” o inoke.",0.18280679,True
bible,en->fj,bible|genesis|004|018,and unto enoch was born irad: and irad begat mehujael: and mehujael begat methusael: and methusael begat lamech.,"mai vei inoke, sa basika mai kina o irati, o meujaeli, o lemeki mai vei metuisela.",0.11817637,True
bible,en->fj,bible|genesis|004|019,"and lamech took unto him two wives: the name of the one was adah, and the name of the other zillah.","o lemeki sa rua na watina, e dua o ada kei na kena i karua o sila.",0.25441468,True
bible,en->fj,bible|genesis|004|020,"and adah bare jabal: he was the father of such as dwell in tents, and of such as have cattle.","o ada sa vakasucumi jabali, o koya oqo na tamadra na dau vakavale laca tuga ka ra dau susu manumanu talega.",0.33291203,True
bible,en->fj,bible|genesis|004|021,and his brother's name was jubal: he was the father of all such as handle the harp and organ.,na tacina o jubali. o koya oqo na tamadra na dauvakatagi api kei na bitu uvuci.,0.19405715,True
bible,en->fj,bible|genesis|004|022,"and zillah, she also bare tubalcain, an instructer of every artificer in brass and iron: and the sister of tubalcain was naamah.","vei sila sa sucu kina o tubale-keni na kena dau ni matai ni varasa kei na kaukamea. sa dua na gane i tubale-keni, na yacana o naema.",0.27843672,True
bible,en->fj,bible|genesis|004|023,"and lamech said unto his wives, adah and zillah, hear my voice; ye wives of lamech, hearken unto my speech: for i have slain a man to my wounding, and a young man to my hurt.","sa tukuna o lemeki vei rau na watina, ""kemudrau o ada kei sila, drau rogoci au na wati lemeki, drau rogoca na domoqu! au sa vakamatea e dua na tamata ni a vakamavoataki au, io, e dua na cauravou ni a vakararawataki au.",0.48079258,False
bible,en->fj,bible|genesis|004|024,"if cain shall be avenged sevenfold, truly lamech seventy and sevenfold.","kevaka sa saumi vei keni me vakavitu, vei lemeki me vakavitusagavulu na vitu. """,0.37898228,False
bible,en->fj,bible|genesis|004|025,"and adam knew his wife again; and she bare a son, and called his name seth: for god, said she, hath appointed me another seed instead of abel, whom cain slew.","sa curumi watina tale o atama, ka sa vakasucuma vua e dua na gone e tagane, ka sa vakayacani koya me o seci, ""ni o jiova na kalou sa solia tale vei au e dua mei sosomi kei epeli, o koya sa vakamatea o keni. """,0.4337433,False
bible,en->fj,bible|genesis|004|026,"and to seth, to him also there was born a son; and he called his name enos: then began men to call upon the name of the lord.","mai vei seci, sa vakasucumi vua e dua na gone ka tagane na yacana o inosi. oqo na vanua sa vakatekivu kina vei ira na tamata me ra kaciva kina na yaca i jiova.",0.19330665,True
bible,en->fj,bible|genesis|005|001,"this is the book of the generations of adam. in the day that god created man, in the likeness of god made he him;","oqo nai vola i tukutuku ni kawa vaka-atama. na kalou, ena siga sa bulia kina na tamata, sa cakava me veiucui vata kei na kalou.",0.15821439,True
bible,en->fj,bible|genesis|005|002,"male and female created he them; and blessed them, and called their name adam, in the day when they were created.",sa bulia na tagane kei na yalewa na kalou ka vosa vakalouvinakataki rau ka vakatokai rau me tamata mai na siga rau sa buli kina.,0.11315643,True
bible,en->fj,bible|genesis|005|003,"and adam lived an hundred and thirty years, and begat a son in his own likeness, after his image; and called his name seth:","sa bula tiko o atama me dua na drau tolusagavulu na yabaki ka sa vakasucumi vua e dua na gone, e tagane sa vakataki koya ga, me rau veiucui, na yacana o seci.",0.22855464,True
bible,en->fj,bible|genesis|005|004,and the days of adam after he had begotten seth were eight hundred years: and he begat sons and daughters:,"ni sa sucu oti o seci, sa bula tale tiko o atama me walu na drau na yabaki. sa qai sucu tale eso na luvena tagane kei na luvena yalewa.",0.21010476,True
bible,en->fj,bible|genesis|005|005,and all the days that adam lived were nine hundred and thirty years: and he died.,"na veisiga kece nei atama, sa ciwa na drau tolusagavulu na yabaki, ka sa qai mate yani.",0.17826986,True
bible,en->fj,bible|genesis|005|006,"and seth lived an hundred and five years, and begat enos:","sa yabaki dua na drau ka lima o seci, sa qai vakasucumi vua o inosi.",0.30074838,True
bible,en->fj,bible|genesis|005|007,"and seth lived after he begat enos eight hundred and seven years, and begat sons and daughters:","ni oti na sucu nei inosi, sa bula tale tiko o seci me walu na drau ka vitu na yabaki. sa vakasucumi tale eso na luvena tagane kei na luvena yalewa.",0.14970925,True
bible,en->fj,bible|genesis|005|008,and all the days of seth were nine hundred and twelve years: and he died.,"na veisiga taucoko nei seci sa ciwa na drau tinikarua na yabaki, ka sa qai mate yani.",0.15185718,True
bible,en->fj,bible|genesis|005|009,"and enos lived ninety years, and begat cainan:",sa yabaki ciwasagavulu o inosi qai vakasucumi vua o keinana.,0.23697257,True
bible,en->fj,bible|genesis|005|010,"and enos lived after he begat cainan eight hundred and fifteen years, and begat sons and daughters:","ni sa sucu oti o keinana, sa bula tiko o inosi me walu na drau tinikalima na yabaki, ka sa sucu talega eso na luvena tagane kei na luvena yalewa.",0.17264149,True
bible,en->fj,bible|genesis|005|011,and all the days of enos were nine hundred and five years: and he died.,"sa mate o inosi, ni sa ciwa na drau kalima na yabaki ni nona bula.",0.018330574,True
bible,en->fj,bible|genesis|005|012,"and cainan lived seventy years, and begat mahalaleel:","sa yabaki vitusagavulu o keinana, ni sa sucu o maelalieli.",0.24742958,True
bible,en->fj,bible|genesis|005|013,"and cainan lived after he begat mahalaleel eight hundred and forty years, and begat sons and daughters:","sa vakasucumi vei keinana o maelalieli, sa yabaki walu na drau vasagavulu o keinana ka sa vakasucumi talega vua e so na luvena tagane kei na luvena yalewa.",0.24206264,True
bible,en->fj,bible|genesis|005|014,and all the days of cainan were nine hundred and ten years: and he died.,na yabaki ni bula taucoko nei keinani sa ciwa na drau ka tini na yabaki ka sa qai mate yani.,0.10409874,True
bible,en->fj,bible|genesis|005|015,"and mahalaleel lived sixty and five years, and begat jared:","sa yabaki onosagavulu ka lima tiko o maelalieli, sa qai vakasucumi vua o jareti.",0.21610641,True
bible,en->fj,bible|genesis|005|016,"and mahalaleel lived after he begat jared eight hundred and thirty years, and begat sons and daughters:","ni sa sucu oti o jareti, sa bula tiko o maelalieli me walu na drau tolusagavulu na yabaki ka sa sucu tale eso na luvena tagane kei na luvena yalewa.",0.10240938,True
bible,en->fj,bible|genesis|005|017,and all the days of mahalaleel were eight hundred ninety and five years: and he died.,"na yabaki ni bula nei maelalieli e walu nadrau ciwasagavulu ka lima na yabaki, ka sa qai mate yani.",0.09853649,True
bible,en->fj,bible|genesis|005|018,"and jared lived an hundred sixty and two years, and he begat enoch:",sa bula o jareti me yabaki dua na drau onosagavulu ka rua sa qai sucu o inoke na luvena.,0.17943348,True
bible,en->fj,bible|genesis|005|019,"and jared lived after he begat enoch eight hundred years, and begat sons and daughters:",ni sa sucu oti o inoke sa bula tale tiko o jareti me walu na drau na yabaki ka sa sucu tale eso na luvena tagane kei na luvena yalewa.,0.18164723,True
bible,en->fj,bible|genesis|005|020,and all the days of jared were nine hundred sixty and two years: and he died.,na veisiga kece nei jareti sa ciwa na drau onosagavulu karua na yabaki ka sa qai mate yani.,0.13498925,True
bible,en->fj,bible|genesis|005|021,"and enoch lived sixty and five years, and begat methuselah:","o inoke, sa yabaki onosagavulu ka lima ni sa vakasucumi vua o mecusela.",0.22548935,True
bible,en->fj,bible|genesis|005|022,"and enoch walked with god after he begat methuselah three hundred years, and begat sons and daughters:","ni sa vakasucumi oti vua o mecusela, sa kune vua, ni rau sa daulako vata kei na kalou me tolu na drau na yabaki, ka sa vakasucumi talega vua na luvena tagane kei na luvena yalewa.",0.37875444,False
bible,en->fj,bible|genesis|005|023,and all the days of enoch were three hundred sixty and five years:,na veisiga kece nei inoke sa tolu na drau onosagavulu ka lima na yabaki.,0.15616389,True
bible,en->fj,bible|genesis|005|024,and enoch walked with god: and he was not; for god took him.,"sa daulako vata kei na kalou o inoke; ka sa yali eke, ni sa kauti koya na kalou.",0.3411929,True
bible,en->fj,bible|genesis|005|025,"and methuselah lived an hundred eighty and seven years, and begat lamech:",sa yabaki dua na drau walusagavulu ka vitu o mecusela ni sa vakasucumi vua o lemeki.,0.05646635,True
bible,en->fj,bible|genesis|005|026,"and methuselah lived after he begat lamech seven hundred eighty and two years, and begat sons and daughters:","ni sa sucu oti o lemeki, sa bula tale tiko o mecusela me vitu na drau walusagavulu ka rua na yabaki, ka sa sucu tale e so na luvena tagane kei na luvena yalewa.",0.13157265,True
bible,en->fj,bible|genesis|005|027,and all the days of methuselah were nine hundred sixty and nine years: and he died.,"na veisiga kece ni bula nei mecusela sa ciwa na drau onosagavulu ka ciwa na yabaki, ka sa qai mate yani.",0.09359887,True
bible,en->fj,bible|genesis|005|028,"and lamech lived an hundred eighty and two years, and begat a son:",o lemeki sa yabaki dua na drau walusagavulu karua ni sa vakasucumi vua e dua na luvena tagane.,0.22085106,True
bible,en->fj,bible|genesis|005|029,"and he called his name noah, saying, this same shall comfort us concerning our work and toil of our hands, because of the ground which the lord hath cursed.","sa vakayacani koya me o noa, ni sa tukuni, ""o koya oqo ena vakacegui keda mai na noda oca kei na cakacaka ni ligada, ena vuku ni qele sa rukaka oti o jiova. """,0.31901753,True
bible,en->fj,bible|genesis|005|030,"and lamech lived after he begat noah five hundred ninety and five years, and begat sons and daughters:","ni sa sucu oti o noa, sa bula tale tiko o lemeki me lima na drau ciwasagavulu ka lima na yabaki, ka sa sucu tale kina eso na luvena tagane kei na luvena yalewa.",0.20759954,True
bible,en->fj,bible|genesis|005|031,and all the days of lamech were seven hundred seventy and seven years: and he died.,na veisiga kece nei lemeki sa vitu na drau vitusagavulu kavitu na yabaki ka sa qai mate yani.,0.14576751,True
bible,en->fj,bible|genesis|005|032,"and noah was five hundred years old: and noah begat shem, ham, and japheth.","sa yabaki lima na drau o noa, ni ratou sa sucu o semi, o ame, kei jevica.",0.31299695,True
bible,en->fj,bible|genesis|006|001,"and it came to pass, when men began to multiply on the face of the earth, and daughters were born unto them,","sa qai yaco ni ra sa lewe levu mai na tamata e dela i vuravura, sa levu talega na luvedra yalewa,",0.23883013,True
bible,en->fj,bible|genesis|006|002,that the sons of god saw the daughters of men that they were fair; and they took them wives of all which they chose.,"o ira na luve ni kalou, ni ra sa raici ira na luvedra yalewa na tamata, ni ra sa rui totoka; era sa tauri ira me watidra, o ira kecega era sa digitaka.",0.16651207,True
bible,en->fj,bible|genesis|006|003,"and the lord said, my spirit shall not always strive with man, for that he also is flesh: yet his days shall be an hundred and twenty years.","sa qai tukuna o jiova, ""na yaloqu ena sega ni veicoqacoqa tikoga kei na tamata me sega ni mudu, baleta ni sa vakayago na tamata; na nona veisiga sa na dua na drau ruasagavulu ga na yabaki. """,0.23927668,True
bible,en->fj,bible|genesis|006|004,"there were giants in the earth in those days; and also after that, when the sons of god came in unto the daughters of men, and they bare children to them, the same became mighty men which were of old, men of renown.","era sa tu e vuravura ena gauna o ya, na tuwawa, era sa dau lako mai na luve ni kalou ka veidauci kei ira na luvedra yalewa na tamata, era sa mani sucu kina na gone. oqo, o ira na tamata kaukauwa ka kilai ena gauna o ya.",0.20723318,True
bible,en->fj,bible|genesis|006|005,"and god saw that the wickedness of man was great in the earth, and that every imagination of the thoughts of his heart was only evil continually.","o jiova, ni sa qai raica na vakasisila ni tamata ni sa rui sivia e vuravura, na nakinaki kei na vakanananu ni yalo ni tamata, sa caca tikotikoga.",0.11881809,True
bible,en->fj,bible|genesis|006|006,"and it repented the lord that he had made man on the earth, and it grieved him at his heart.","sa veivutunitaka sara ga o jiova ena nona a bulia na tamata e vuravura, ka sa rarawa vakalevu kina na yalona.",0.3147768,True
bible,en->fj,bible|genesis|006|007,"and the lord said, i will destroy man whom i have created from the face of the earth; both man, and beast, and the creeping thing, and the fowls of the air; for it repenteth me that i have made them.","sa tukuna kina vaka oqo, o jiova, ""au na vakarusa na tamata mai na delai vuravura, o koya au a bulia, kecekece, na tamata, na manumanu, na veika era qasi voli kei na manumanu vuka ni macawa, ni'u sa rarawataka sara ga, na noqu a buli ira. """,0.38558128,False
