domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes
conversational,en->fj,statement,conversational|years_9_10|00021,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,my favourite food is roti and chicken curry.,na kequ kakana taleitaki na roti kei na kari toa.,na noqu isulu vakatagi o roti kei na curry dakua.,Na kakana au taleitaka duadua e roti kei na kari toa.,,,
conversational,en->fj,statement,conversational|years_4_5|00037,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,warm clothes are worn during cold weather.,e dau daramaki na isulu katakata e na gauna ni batabata.,na i niu e la'ki ena gauna ni veisa.,I sulu veve e daramaki e na draki batabata.,,,
conversational,en->fj,statement,conversational|years_9_10|00025,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,he is years old.,e sa yabaki .,e dua na yabaki.,O koya e yabaki,,,
conversational,en->fj,statement,conversational|years_9_10|00068,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,the sun is shining.,e cila na siga.,na la sol.,Sa cila na siga.,,,
conversational,en->fj,statement,conversational|years_9_10|00041,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,her name is alice.,e yacana o alice.,na ne Alice.,Na yacana o Alice.,,,
conversational,en->fj,statement,conversational|years_4_5|00027,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,an orange is sweet when it is unripe.,na moli e dau kamikamica ni se vou.,e dua na mosioca e nika na nona i tau.,Na moli sa kamikamica ni sa dra.,,,
conversational,en->fj,statement,conversational|years_4_5|00062,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,ants are tiny crawling insects.,era manumanu lalai na qasikalolo.,na ירחו fo ta meri.,Qasikalewa era manumanu lalai gacagaca.,,,
conversational,en->fj,statement,conversational|years_9_10|00114,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,"if the weather is not fine, i will stay home.","ke draki ca, au na tiko ga i vale.","keimami se na i to'awa, au na dori tu.","Kevaka na draki e sega ni vinaka, au na tiko e vale.",,,
conversational,en->fj,statement,conversational|years_9_10|00035,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,she is in year .,e tiko e na yabaki vakavuli.,o ya e tiko ena yabaki.,E tiko ena yalana .,,,
conversational,en->fj,statement,conversational|years_9_10|00038,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,her favourite food is roti and chicken curry.,na kena kakana taleitaki na roti kei na kari toa.,na nona makawa o roti kei kerri kukanisiga.,Nona kakana taleitaki na roti kei na kari toa.,,,
conversational,en->fj,statement,conversational|years_9_10|00125,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,butter the bread.,vakabatataka na madrai.,mālohi na pāle.,Boroya na madrai e na buta.,,,
conversational,en->fj,statement,conversational|years_9_10|00104,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,this is a cyclone warning.,sa soli na ivakasala ni cagilaba.,na ni sa vakatulewa na cikolone.,Oqo sai ivakaro ni cagilaba.,,,
conversational,en->fj,statement,conversational|years_9_10|00037,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,her favourite subject is home economics.,na nona lesoni taleitaki na home economics.,e na nona manumanu vinaka o na iVolavola ni veivakatorocaketaki.,Na nona vulivuli e taleitaka duadua na Vuli Tuvanaki Vale.,,,
conversational,fj->en,question,conversational|years_9_10|00059,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,au rawa ni kerea nomu isele?,"may i use your knife, please?",Can you please send your email?,Can I ask for your knife?,,,
conversational,fj->en,question,conversational|years_9_10|00056,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,to be when you grow via cakava ni o sa bane mangta hai?,what you would like cakacaka cava o na tum bada hoike konchi,To be when you grow via the path of a true self?,"To be when you grow, by doing it because you are already, do you want to become?",,,
conversational,fj->en,question,conversational|years_4_5|00023,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,na vuata cava soti o rawa ni kunea mai vale?,what are some of the fruits readily available at your home?,What do you want to find out about at home?,What kinds of fruit can you find at home?,,,
conversational,fj->en,question,conversational|years_9_10|00107,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,o cei na yacadrau?,what are their names?,What is the reason?,What is your name?,,,
conversational,fj->en,question,conversational|years_9_10|00111,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,na cava o cakava e na siga vakarauwai?,what are you doing on saturday?,What are you doing on the weekend?,What are you doing on Saturday?,,,
conversational,fj->en,question,conversational|years_9_10|00071,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e tiko na toa vavi?,is there roast chicken?,Is the warrior strong?,Is there roast chicken?,,,
conversational,fj->en,question,conversational|years_9_10|00098,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,na cava o bera mai kina i koronivuli?,why are you late to school?,What are you bringing from school?,Why were you late for school?,,,
conversational,fj->en,question,conversational|years_9_10|00058,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,me kani cava?,what for?,What should I sing?,What shall we eat?,,,
conversational,fj->en,question,conversational|years_9_10|00109,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,erau vakaitikotiko i vei?,where do they live?,Where do you live?,Where do the two of them live?,,,
conversational,fj->en,question,conversational|years_4_5|00040,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,e tiko nomudou loganisenikau mai vale/koronivuli?,do you have a flower garden at home/school?,Is your school in your home?,Do you have a flower garden at home or school?,,,
conversational,fj->en,question,conversational|years_9_10|00092,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,vacava tiko?,how are you?,Where are you?,How are you?,,,
conversational,fj->en,question,conversational|years_9_10|00081,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e vica na kena isau?,how much is the cost?,What is the price?,How much is it?,,,
conversational,fj->en,question,conversational|years_9_10|00057,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,au rawa ni kerea nomu bilo?,"may i use your cup, please?",Can you please pass me your cup?,Can I have your cup?,,,
conversational,fj->en,question,conversational|years_4_5|00021,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,na vuata cava o dau taleitaka?,what is your favourite fruit?,What do you enjoy doing?,What fruit do you usually like?,,,
conversational,fj->en,question,conversational|years_9_10|00072,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e vica na kena isau?,how much for the serve?,What is the price?,How much is it?,,,
conversational,fj->en,question,conversational|years_9_10|00074,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e tiko na palau toa?,is there chicken palau?,Is the steel boat okay?,Do you have giant clam?,,,
conversational,fj->en,question,conversational|years_9_10|00077,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e tiko na ika vakalolo kei na tavioka?,is there fish lolo and cassava?,Is the fish fresh and ready to eat?,Is there fish in coconut milk and tapioca?,,,
conversational,fj->en,statement,conversational|years_9_10|00024,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e noqu itokani.,he is my friend.,My name.,My friend,,,
conversational,fj->en,statement,conversational|years_9_10|00118,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,vinaka vakalevu na lagasere.,thanks for the singing.,Thank you very much for the song.,Thank you very much for the singing.,,,
conversational,fj->en,statement,conversational|years_9_10|00006,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,na yacai tinaqu o mere.,my mother’s name is mere.,I don't know what to do.,My mother's name is Mere.,,,
conversational,fj->en,statement,conversational|years_9_10|00088,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e tabu na vakaisala.,wearing hat is not allowed.,It is forbidden to give advice.,Wearing garlands is forbidden.,,,
conversational,fj->en,statement,conversational|years_4_5|00022,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,na vuata au dau taleitaka na meleni.,my favourite fruit is watermelon.,I love the color yellow.,The fruit I always like is watermelon.,,,
conversational,fj->en,statement,conversational|years_9_10|00070,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,eda rawa ni lako i/lai tauni.,we can go to town.,You can go to/towards the town.,We can go to the town.,,,
conversational,fj->en,statement,conversational|years_4_5|00031,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,"e tiko tale ga na valelailai/valepo, paipo kei na valenisili e koronivuli.","we also have toilets, taps and bathrooms at school.",The same applies to the filter/pipe and the thin layer in the building.,"There are also toilets/outhouses, pipes, and a shower room at the school.",,,
conversational,fj->en,statement,conversational|years_9_10|00073,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,me dua mai vei au.,i will have one serve.,"""Where are you coming from?""",Give me one.,,,
conversational,fj->en,statement,conversational|years_9_10|00069,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,eda rawa ni lako i/lai sisili i waitui.,we can swim in the sea.,The arrival is approaching to the designated location.,We can go for a swim in the sea.,,,
conversational,fj->en,statement,conversational|years_4_5|00035,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,era dau vakatarausese/sulu vakataga kei na sotenivuli na gonetagane i koronivuli.,boys wear school pants/sulu and shirt to school.,There was miscommunication/insinuation in the boys' school.,The schoolboy usually wore trousers or shorts and a school shirt.,,,
conversational,fj->en,statement,conversational|years_9_10|00090,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e tabu na vakalukalu.,whistling is not allowed.,It is forbidden to fish.,Procrastination is forbidden.,,,
conversational,fj->en,statement,conversational|years_9_10|00023,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e gonetagane ni taveuni.,he is from taveuni.,I want to go home.,He is a boy from Taveuni.,,,
conversational,fj->en,statement,conversational|years_9_10|00022,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,qo o maciu.,this is maciu.,I am a child.,This is Maciu.,,,
conversational,fj->en,statement,conversational|years_9_10|00026,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e vuli tiko e paradise secondary school.,he is schooling at paradise secondary school.,The school is located at Paradise Secondary School.,Is studying at Paradise Secondary School.,,,
conversational,fj->en,statement,conversational|years_9_10|00030,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,na kena kakana taleitaki na ika vakalolo kei na dalo.,his favourite food is fish lolo and taro.,We will eat fried fish with dalo.,Fish cooked in coconut milk and taro are popular food.,,,
conversational,fj->en,statement,conversational|years_4_5|00027,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,na moli e dau kamikamica ni se vou.,an orange is sweet when it is unripe.,the death is a friend of the new.,An orange is sweet when it is fresh.,,,
conversational,fj->en,statement,conversational|years_9_10|00106,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,vakabira na shutters na katubaleka.,put shutters on the windows.,The shutters and curtains are closed.,Put the shutters on the window.,,,
conversational,fj->en,statement,conversational|years_4_5|00034,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,e ra dau vakavinivo ni vuli na goneyalewa i koronivuli.,girls wear school dress to school.,It is a good opportunity for girls to learn in school.,The girls at school often complain about school.,,,
conversational,fj->en,statement,conversational|years_9_10|00015,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,na yacai tamaqu o salesh.,my father’s name is salesh.,I will return with a reply soon.,My father's name is Salesh.,,,
conversational,fj->en,statement,conversational|years_4_5|00025,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,erau tautauvata na ibulibuli ni maqo kei na painapiu.,the shape of mangoes and pineapples are the same.,a plan to address the issues and the challenges.,The mango and pineapple are similar in taste.,,,
definition,en->fj,example,definition|000285,definition.xlsx::Sheet1,"arrive, come to a stop",kele,"mate, kumi ki te tū","yaco, tu",,,
definition,en->fj,example,definition|000631,definition.xlsx::Sheet1,lock of hair of virginity,taube,lokoni ni kau ni veivakacavucavu,Saqani dra ni savasava,,,
definition,en->fj,example,definition|000466,definition.xlsx::Sheet1,nd person plural (oni),ni,nd tagata plural (oni),i-karua ni lewe vuqa (oni),,,
definition,en->fj,example,definition|000520,definition.xlsx::Sheet1,fish with nets,qoli,ika ikataki,Qoli e na tobe,,,
definition,en->fj,example,definition|000429,definition.xlsx::Sheet1,wife's father's brother,momo,veiwale ni na nona,tacina na tama ni watiqu,,,
definition,en->fj,example,definition|000454,definition.xlsx::Sheet1,father's elder brother's wife,nana levu,tama ni pita na tui matua,nanana,,,
definition,en->fj,example,definition|000625,definition.xlsx::Sheet1,mother's elder sister's husband,tata levu,mama na itatau ni māmā,tama levu,,,
definition,en->fj,example,definition|000378,definition.xlsx::Sheet1,light in weight,mamada,lali ni ulutaga,mamada,,,
definition,en->fj,example,definition|000796,definition.xlsx::Sheet1,"speak, talk, word, language",vosa,"vosa, vakavakadewa, vosa, vīnaka",vosa,,,
definition,en->fj,example,definition|000463,definition.xlsx::Sheet1,husband's father's sister,nei,tama ni na itama,aviomiehen isän sisar,,,
definition,en->fj,example,definition|000734,definition.xlsx::Sheet1,"kitchen, cooking house",vale ni kuro,"kua, valen ca kaikai","kili, vale ni vakasaqa",,,
definition,en->fj,example,definition|000556,definition.xlsx::Sheet1,against (be against),saqata,ka ni saumi,saqata,,,
