domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,en_to_fj,"n. an edible sea-worm, the annelid eunice viridis (formerly palolo viridis), found only in certain places, but not at viti levu. balolo appears once or twice a year at only about coastal locations in",balolo,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"at any one place it may not recur annually, or may occur only once (as at lakeba). elsewhere,",fiji but,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"of the usual places, fij ians may never have seen it or tasted it, but they have all heard of it.",outside,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"in the morning the annelids rise in a spiral from coral sand, brown male sperm sacs and green",early,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"egg sacs in the form of worms that intertwine and fertilise, squirming to the surface. by the",female,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"the sun becomes strong, around eight o’clock, they will disappear. the transparent eggs become",time,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"and the thin coloured skins seem to evaporate to nothing. the balolo also exists in samoa, tonga, and the islands off japan . qoliva na balolo fish for the balolo. tagava na balolo net the balolo. collection may involve many village people. when quantities are great, much will be given away. it is contrary to custom that balolo be sold, but lautoka market now does have some, cooked, for sale.",invisible,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"saqani to udu, and on the southeastern",on vanua levu it occurs only on the northeastern coast from,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"from around nasavusavu to village dakuniba. geraghty also names some islands around vanualevu :- kia, cikobia, naqelelevu, rabe, yanuca, taveuni (at vuna and lavena), qamea, and laucala.",coast,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"locations are in lomaiviti (tokou, ovalau, wakaya), yasawa (mamanuca, waya), lau (lakeba, naidi, susui, avea, udu at kabara, vanuavatu, vatoa), around the south coast of kadavu (village muani and according to geraghty, from nabukelevu to galoa, and soso to vacalea), and off the south coast of vatulele island.",other,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"in abundance only once a year. village tubou has the true balolo. nukunuku has the fish nuqa. waciwaci has the red land crab lairo in late november to december, and the salala fish in april. vakano has the unicorn fish ta, and a type of bill fish saku. saqalau has the shark qio damu. drano has",appears,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"november-early december, when the major season may occur, according to the phase of the moon and the weather, and other factors unknown. rising of balolo usually occurs to days after the full moon, from midnight to am, on the falling tide, lasting into the early daylight hours. the rising is often preceded a day or two by the appearance",i balolo levu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"early morning, until about am, the annelids are sieved up in tins, fine-mesh nets, and cloth ,",in the,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,they spiral in thick streams to the surface from the sandy bottom. (i have observed them and swum,as,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"them as a diver.) males are brownish and the females are green but otherwise they look similar. when exposed to the sun, they appear to dissolve, leaving only a few drops of water which",amongst,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,evaporate. the segment of the animal that rises is composed almost entirely of tiny transparent,then,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"or sperm covered by an extremely thin, fragile coloured skin that itself becomes virtually invisible when burst open.",eggs,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"are eaten raw, living and writhing, or cooked in the earth oven, all with some joyous ceremony. they can be frozen, and they can be fried. there is a tradition of first presentation (isevu)",balolo,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"the sea scum remnant of the balolo. syn. (kadavu) baya . idiom : e kua gona ni balolo, me na kua sara. “now or never”, if this opportunity is not grasped, the",balolo,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"will be lost. lit. if you do not take the balolo now you won ’t have any -- the occasion passes quickly. idiom: balolo sara. it won ’t happen quickly (it takes a long time for the balolo to re-appear). idiom: balolo ni vakanananu sorry, you have missed out on that.",chance,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. cheek (part of the face). idiom: balu bilo the vulgar trick of some men, say, who try to force a mouthful of yaqona beverage",balu-na,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"the mouth of a young woman, as might be done if their peoples are tauvu dredre, kin-groups,",into,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,related in a very hard joking relationship with the people playing tricks on one another. the,closely,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,people of matuku island in lau are related this way with waimaro people of the eastern,waimaro,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"of viti levu. when the two peoples meet, great liberties are taken that can be humiliating and very frightening to youngsters. real injury is never done.",highlands,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,adj . chubby-faced.,balubalu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n. bar-man (who serves drinks).,bameni,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n. barmaid (who serves drinks). “banana-face” (youthful slang) adj . “freckle-face”, a taunt directed against white kids or part-fijians.",bameti,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". (eng.) n. bun (as from a bakery). modernly, a fijian breakfast is a fried or boiled bani for which",bani,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,are many local names. in urban areas on good friday a primitive fiji version of hot cross buns,there,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"imperative, and replaces virtually all other breads. these are very simple, virtually tasteless buns,",is,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"by the dozen, each one marked crudely with a red cross painted on with food-dye. it is a",sold,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"ritual, not at all a gastronomic occasion, rather like the concept of a birthday cake, which modern urban fij ians also insist on. the cross must be red colour.",necessary,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,. (eng.) n. band (musical). au sa laki sara bani. i am going to watch a band play . more fully the,bani,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,band.,term is matabani,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. fish fence to catch fish, usually made of upright reeds fastened together with strip s of walai vine. some are erected seasonally to catch seasonal runs of fish such as the ki. ba kele permanent fish fence, usually made of stones. depth is usually four to six feet at high tide and virtually empty or very shallow at low tide. an inner collection area is known as the malevu and there may be as many as three of these. a stone fish fence is known as moka.",ba ni ika,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. caterpillar, general term. banuve has been a name of a vunivalu chief on bau island.syn. (lau) nuve.",banuve,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) bausi n. (slang, eng. “purse”) . purse. . a small gift, or action, usually to attract the affections of someone of opposite sex. in mild, good-humoured reproach, one might say kua ni bausi! don ’t try try flattery ! baovi, baovi-taka v. to cook a food (usually fish) wrapped in leaves, grilled on hot coals of the fire. syn. tavusala, tavusalutaka.",baosi,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. any leaves used to wrap a cooked food.,ibaovi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n. bank.,baqe,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng., slang) wheelbarrow(s), much used at suva public market with boys offering for a fee to carry shoppers’ produce to the buses and taxis.",bara,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n. brother, used as a form of address, and title in some of the christian sects. male",baraca,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,of the american denomination assemblies of god may be referred to as brother. some,members,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"at roman catholic schools are referred to as brother. outside the various denominations, in",teachers,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"life, “brother” may be vulgarly abbreviated as “bro” in the style of lower class american speech.",ordinary,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) brush. barasi ni bati toothbrush.,barasi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. sea-coast.,baravi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n. barracks (military). ba-rewa! (slang) adj . pretty, handsome, often called out as affectionate greeting amongst young urban",bareki,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"of opposite sex. a somewhat dated expression. syn. uro! (lit. fat, as opposed to lean meat.",people,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"a delicacy.) antonym: balekade! (lit. “fallen fruit !”, a coconut or",the crisp fat of pork is considered,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"fruit, fallen from the tree before it is ripe), exclamation of rej ection, usually in response to ba rewa! implying that the other is a loose woman. bari, baria v. to gnaw, nibble at something hard, done by rats and bats as well as people. idiom : bari sui n., adj . of a person, lazy, dependent on others, begging, demanding. lit. gnawing at bones.",other,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. edge of a waterfall. syn. batinisavu.,bari-ni-savu,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n . cliff. basa, basa v. to level, fit together, correspond with as to position. au a basa na basi. i arrived at the",bari-ni-vatu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,time the bus arrived. na kau me rau veibasai. place the two pieces of wood in position together. basa (lau especially) to be just in time for something or someone.,same,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n. bazaar, a common fijian way of raising money for community purposes (church, school), a",basa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"learned from europeans. usually it involves the sale of cakes, coconut oil, mats, and more recently, barbecue lamb chops and fried sausages. it is a social occasion.",custom,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". adj . branched, divided. syn. besaga (or) basoga.",basaga,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. starfish, generic term.",basaga,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"opposite. veibasai kei na i kelikeli ni basi. opposite the bus-stop. ba seisei n . taro leaf-stems (baba) stripped of skin, for food, a delicacy of fij i, best steamed lightly, often",veibasai,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
