domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes
bible,fj->en,statement,bible|genesis|032|003,bible_genesis_verse__fj2en.csv,o jekope sa vakatala eso na mata vei iso na tacina ena vanua nei sia e itomi.,"and jacob sent messengers before him to esau his brother unto the land of seir, the country of edom.",I will send you the details of the place where you will meet your brother in his hometown.,Jacob sent messengers to Esau his brother in the land of Seir in Edom.,And Jacob sent messengers unto Esau his brother unto the land of Edom.,Jacob had sent ambassadors to his brother Iso in the land of Shia in Itom.,
bible,fj->en,statement,bible|genesis|003|011,bible_genesis_verse__fj2en.csv,"na kalou o jiova sa taro tale mai, ""o cei e tukuna ni o sa luvawale tu? o sa kana beka mai na vunikau, au a vakarota vei iko mo kua ni kana mai kina? ""","and he said, who told thee that thou wast naked? hast thou eaten of the tree, whereof i commanded thee that thou shouldest not eat?","the Lord Jehovah has again asked, ""who told you that you were naked? have you eaten from the tree that I commanded you not to eat from?""","Jehovah God asked again, ""Who told you that you are naked? Have you eaten from the tree that I commanded you not to eat from?""","And the LORD God said, Who told thee that thou wast naked? hast thou eaten of the tree, whereof I commanded thee that thou shouldest not eat?","Jehovah God again asked, ""Who said you were naked? hast thou eaten from the tree, which I commanded thee not to eat? """,
bible,fj->en,statement,bible|genesis|043|012,bible_genesis_verse__fj2en.csv,"""me vakaruataki nai lavo mo dou kauta me kau lesu nai lavo e kune ena nomudou taga, de a sega ni nakiti.","and take double money in your hand; and the money that was brought again in the mouth of your sacks, carry it again in your hand; peradventure it was an oversight:","""I will confirm the money for you to take back the money that is in your account, but it will not be delayed.""","The money you took must be repaid twofold, and the money found in your pocket must be returned, even if it was not intentional.","""Take double money in your hand, and bring back the money that was found in your sacks, lest you be deceived.","""You must take double the money, and take back the money that you have in your pockets, otherwise it is not intended.",
bible,fj->en,statement,bible|genesis|002|024,bible_genesis_verse__fj2en.csv,"oqo, na vuna, ena biuta kina na tamana kei na tinana na tagane ka sema vei yalewa (watina), me rau sa yago vata.","therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh.","Thus, in the end, the son will leave both his father and mother and be united with his wife.","For this reason, a man will leave his father and mother and be united to his wife, so that the two may become one flesh.","for this cause shall a man leave his father and mother, and shall cleave to his wife: and they twain shall be one flesh.","This, therefore, shall leave the father and mother of the man connected with the woman (his wife), and become one body.",
conversational,en->fj,greeting,conversational|years_9_10|00029,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,his favourite subject is english.,na nona lesoni taleitaki na english.,na nona i vakavalagi o ia o e angla.,O Vosa Vakaperitania na nona lesoni taleitaki.,na nona vuli taleitaki duadua na vosa vakavavalagi.,Na nona ulutaga taleitaki na vosa Vakavalagi.,
conversational,en->fj,greeting,conversational|years_9_10|00028,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,his teacher’s name is mr john.,na yacai nona qasenivuli o mr john.,na nona o koya o mr john.,Nona qasenivuli na yacana o Mr. John.,na yaca ni nona qasenivuli o mr john.,Na yaca ni nona qasenivuli o Mr John.,
conversational,en->fj,greeting,conversational|years_9_10|00001,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,hello.,ni bula vinaka.,bula.,Bula.,Bula.,Bula.,
conversational,en->fj,greeting,conversational|years_9_10|00030,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,his favourite food is fish lolo and taro.,na kena kakana taleitaki na ika vakalolo kei na dalo.,na nona i suka na kana o ika lolo kei na dalo.,Na nona kakana e taleitaka duadua na ika lolo kei na dalo.,nona kakana taleitaki na ika lolo kei na taro.,Na nona kakana taleitaki na ika lolo kei na taro.,
conversational,en->fj,greeting,conversational|years_9_10|00044,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,his name is raju.,e yacana o raju.,na nona o raju.,Nona yaca o Raju.,na yacana o raju.,Na yacana o Raju.,
conversational,en->fj,question,conversational|years_9_10|00081,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,how much is the cost?,e vica na kena isau?,e na cava na ilavo?,E vica na isa?,e vica na kena isau?,E vica na kena isau?,
conversational,en->fj,question,conversational|years_9_10|00107,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,what are their names?,o cei na yacadrau?,na cava na iratou yacana?,Cava na yacadra?,o cei na yacadra?,O cei na yacadra?,
conversational,en->fj,question,conversational|years_9_10|00058,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,what for?,me kani cava?,na cava?,Ena cava?,na cava me baleta?,Na cava me baleta na cava?,
conversational,en->fj,question,conversational|years_9_10|00109,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,where do they live?,erau vakaitikotiko i vei?,E na cava era tiko?,Era tiko evei?,era tiko e vei?,evei era vakaitikotiko kina?,
conversational,en->fj,question,conversational|years_9_10|00071,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,is there roast chicken?,e tiko na toa vavi?,e rawa ni paika na keke?,E tiko beka na toa vavi?,e tiko beka na toa tavu?,E tiko beka na toa tuba?,
conversational,en->fj,question,conversational|years_9_10|00092,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,how are you?,vacava tiko?,O cei na?,Sa vakacava?,O vakacava tiko?,O sa vakaevei?,
conversational,en->fj,question,conversational|years_9_10|00098,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,why are you late to school?,na cava o bera mai kina i koronivuli?,na cava e na nomu taura ki loma?,Na cava o vakaotara ki koronivuli?,na cava o dau bera kina ki koronivuli?,Na cava o bera kina ki koronivuli?,
conversational,en->fj,question,conversational|years_4_5|00040,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,do you have a flower garden at home/school?,e tiko nomudou loganisenikau mai vale/koronivuli?,o i ei mālūlū i totonu o le aiga/kolisi?,E tiko vei iko e dua na loga ni sena e vale se e koronivuli?,e tiko beka e dua na nomu iteitei ni senikau e vale/koronivuli?,E tiko beka e dua na nomu were ni senikau e vale/koronivuli?,
conversational,en->fj,question,conversational|years_9_10|00111,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,what are you doing on saturday?,na cava o cakava e na siga vakarauwai?,o cei e keirau ena sataduri?,Na cava o na cakava tiko e na Vakarauwai?,na cava o cakava tiko ena siga vakarauwai?,Na cava o cakava tiko ena Vakarauwai?,
conversational,en->fj,question,conversational|years_9_10|00057,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,"may i use your cup, please?",au rawa ni kerea nomu bilo?,"E rawa niu vakayagataka na nomu kopa, bi obey?","Au rawa ni vakayagataka na nomu bilo, yalo vinaka?","E rawa niu vakayagataka na nomu bilo, kerekere?","E rawa beka ni'u vakayagataka na nomu bilo, yalovinaka?",
conversational,en->fj,question,conversational|years_9_10|00072,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,how much for the serve?,e vica na kena isau?,e na cava me baleta na sere?,E vica na kena i-sau ni i-sole?,vakacava na levu ni veiqaravi?,E vica na isau ni veiqaravi?,
conversational,en->fj,question,conversational|years_4_5|00021,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,what is your favourite fruit?,: na vuata cava o dau taleitaka?,ko e hūfanga ko e hāʻā?,Na cava na nomu vuanikau digovi?,na cava na vuanikau taleitaki?,Na cava na vuanikau o taleitaka?,
conversational,en->fj,question,conversational|years_4_5|00023,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,what are some of the fruits readily available at your home?,: na vuata cava soti o rawa ni kunea mai vale?,na cava e dua na suca e dolava mai na nomu vale?,Cava eso na vuana e tiko rawarawa ena nomu vale?,na cava eso na vuanikau e rawa ni volitaki ena nomu vale?,Na cava eso na vuanikau e tu vakarawarawa ena nomu vale?,
conversational,en->fj,question,conversational|years_9_10|00074,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,is there chicken palau?,e tiko na palau toa?,e dua na palau mokosoi?,E tiko beka na toa palau?,e tiko beka na palau ni moa?,E tiko beka na toa palau?,
conversational,en->fj,question,conversational|years_9_10|00077,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,is there fish lolo and cassava?,e tiko na ika vakalolo kei na tavioka?,e se tukuna lolo kei sadro?,E tiko na ika lolo kei na tavioka?,e tiko beka na ika lolo kei na manioka?,E tiko beka na ika lolo kei na manioka?,
conversational,en->fj,question,conversational|years_9_10|00059,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,"may i use your knife, please?",au rawa ni kerea nomu isele?,"E rawa niu vakayagataka na nomu ivi, yalovinaka?","Rawa ni'u vakayagataka na nomu isele, yalo vinaka?","E rawa ni'u vakayagataka na nomu i sele, kerekere?","E rawa beka ni'u vakayagataka na nomu isele, yalovinaka?",
conversational,en->fj,statement,conversational|years_9_10|00023,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,he is from taveuni.,e gonetagane ni taveuni.,e tiko mai Taveuni.,E mai Taveuni o koya.,o koya mai taveuni.,O koya e lako mai Taveuni.,
conversational,en->fj,statement,conversational|years_9_10|00040,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,she is my father’s mother.,e tinai tamaqu o koya.,o ia o mums dad.,O koya na tinai tamaqu.,o koya na tinai tamaqu.,o koya na tinai tamaqu.,
conversational,en->fj,statement,conversational|years_9_10|00015,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,my father’s name is salesh.,na yacai tamaqu o salesh.,na nomu taci o salesh.,Na yaca i tamaqu o Salesh.,na yaca i tamaqu o salesi.,Na yacai tamaqu o Salesh.,
conversational,en->fj,statement,conversational|years_9_10|00105,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,cut the tree branches.,musuka na tabanikau.,taba na cina.,Soki na taba vunikau.,musuka na taba ni kau.,musuka na taba ni vunikau.,
conversational,en->fj,statement,conversational|years_9_10|00061,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,to cut the cake.,me musu kina na keke.,me kauti na keiki.,me tiva na keke,me musuki na keke.,me kotiva na keke.,
conversational,en->fj,statement,conversational|years_4_5|00032,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,i have a long sleeve shirt and long pants.,e dua tiko na noqu sote ligabalavu kei na tarausese balavu.,E tiko na t-shirt ni savasava kei na paniti lasu.,Sa tiko vei au e dua na sote ni liga balavu kei na sitoa balavu.,e tiko vei au e dua na siqeleti liga balavu kei na tarausese balavu.,E dua na sote liga balavu kei na tarausese balavu.,
conversational,en->fj,statement,conversational|years_9_10|00016,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,my mother’s name is sunita.,na yacai tinaqu o sunita.,na vosa ni na matequ e dua o Sunita.,Na yaca i tinaqu o Sunita.,na yaca i tinaqu o Sunita.,Na yacai tinaqu o Sunita.,
conversational,en->fj,statement,conversational|years_9_10|00021,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,my favourite food is roti and chicken curry.,na kequ kakana taleitaki na roti kei na kari toa.,na noqu isulu vakatagi o roti kei na curry dakua.,Na kakana au taleitaka duadua e roti kei na kari toa.,na noqu kakana taleitaki duadua na roti kei na kari ni toa.,Na noqu kakana taleitaki na roti kei na chicken curry.,
conversational,en->fj,statement,conversational|years_4_5|00037,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,warm clothes are worn during cold weather.,e dau daramaki na isulu katakata e na gauna ni batabata.,na i niu e la'ki ena gauna ni veisa.,I sulu veve e daramaki e na draki batabata.,isulu katakata e dau daramaki ena gauna ni batabata.,Na isulu katakata e dau daramaki ena draki batabata.,
conversational,en->fj,statement,conversational|years_9_10|00025,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,he is years old.,e sa yabaki .,e dua na yabaki.,O koya e yabaki,sa yabaki yabaki.,sa yabaki o koya.,
conversational,en->fj,statement,conversational|years_9_10|00068,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,the sun is shining.,e cila na siga.,na la sol.,Sa cila na siga.,sa cila mai na matanisiga.,Sa cila na matanisiga.,
conversational,en->fj,statement,conversational|years_9_10|00041,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,her name is alice.,e yacana o alice.,na ne Alice.,Na yacana o Alice.,na yacana o Alisi.,Na yacana o Alice.,
conversational,en->fj,statement,conversational|years_4_5|00027,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,an orange is sweet when it is unripe.,na moli e dau kamikamica ni se vou.,e dua na mosioca e nika na nona i tau.,Na moli sa kamikamica ni sa dra.,e kamikamica e dua na moli ni se bera ni matua.,E kamikamica na moli ni se bera ni matua.,
conversational,en->fj,statement,conversational|years_4_5|00062,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,ants are tiny crawling insects.,era manumanu lalai na qasikalolo.,na ירחו fo ta meri.,Qasikalewa era manumanu lalai gacagaca.,na lago era manumanu lalai era dau vuka.,Na qase lalai era manumanu lalai qasi.,
conversational,en->fj,statement,conversational|years_9_10|00114,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,"if the weather is not fine, i will stay home.","ke draki ca, au na tiko ga i vale.","keimami se na i to'awa, au na dori tu.","Kevaka na draki e sega ni vinaka, au na tiko e vale.","kevaka e sega ni vinaka na draki, au na tiko ga e vale.","Kevaka e sega ni vinaka na draki, au na tiko ga e vale.",
